DATE,STEENBRAS No.1,THEEWATERS-KLOOF,NEWLANDS,WYNBERG,CONSTANTIA NEK,STEENBRAS,WEMMERSHOEK,STEENBRAS No.2,STEENBRAS No.3,Day,Month,Year
31-Mar-08,0,,0,0,0,4,0,,,31,3,2008
01-Apr-08,0,,0,0,0,4,0,,,1,4,2008
02-Apr-08,0,,0,0,0,4.5,0,,,2,4,2008
03-Apr-08,0,,0,0,0,2.5,0,,,3,4,2008
04-Apr-08,0,,0,0,0,5.5,0,,,4,4,2008
05-Apr-08,4,,2,6,4.5,3,0,,,5,4,2008
06-Apr-08,4.7,,18,4,0,3.2,0,,,6,4,2008
07-Apr-08,0,,0,0,0,4.5,0,,,7,4,2008
08-Apr-08,0,,0,0,0,3.5,0,,,8,4,2008
09-Apr-08,0,,0,0,0,3.5,0,,,9,4,2008
10-Apr-08,0,,0,0,0,3.5,0,,,10,4,2008
11-Apr-08,0,,0,0,0,4.5,0,,,11,4,2008
12-Apr-08,0,,0,0,0,5.5,0,,,12,4,2008
13-Apr-08,0,,0,0,0,4.5,0,,,13,4,2008
14-Apr-08,0,,0,0,0,2,0,,,14,4,2008
15-Apr-08,0,,0,0,0,3,0,,,15,4,2008
16-Apr-08,0,,0,0,0,3,0,,,16,4,2008
17-Apr-08,0,,0,0,0,2,0,,,17,4,2008
18-Apr-08,8,,4.5,5.5,7,4.5,0,,,18,4,2008
19-Apr-08,4.3,,7,3.8,0,1.2,0,,,19,4,2008
20-Apr-08,0,,0,0,0,0.5,0,,,20,4,2008
21-Apr-08,0,,0,0,0,4.5,0,,,21,4,2008
22-Apr-08,0,,0,0,0,3,0,,,22,4,2008
23-Apr-08,0,,0,0,0,3,0,,,23,4,2008
24-Apr-08,0.2,,0,0,0,3.2,0,,,24,4,2008
25-Apr-08,2.2,,2.5,0,0,1.2,0,,,25,4,2008
26-Apr-08,0.9,,0,0,0,1.7,0,,,26,4,2008
27-Apr-08,0,,0,0,0,4,0,,,27,4,2008
28-Apr-08,0,,0,0,0,3.5,0,,,28,4,2008
29-Apr-08,0,,0,0,0,2,0,,,29,4,2008
30-Apr-08,0,,0,0,0,3.5,0,,,30,4,2008
01-May-08,0,,0,0,0,2,0,,,1,5,2008
02-May-08,0,,0,0,0,4,0,,,2,5,2008
03-May-08,1.8,,0,0,0,1.3,0,,,3,5,2008
04-May-08,0.1,,0,0,0,1.6,0,,,4,5,2008
05-May-08,0.9,,10,11,0,2.9,0,,,5,5,2008
06-May-08,3.5,,28,30,0,0,0,,,6,5,2008
07-May-08,0,,0,1.4,0,1,0,,,7,5,2008
08-May-08,0,,0,0,0,2,0,,,8,5,2008
09-May-08,0,,100,0,0,1,0,,,9,5,2008
10-May-08,16.8,,60,31.5,5.5,0,0,,,10,5,2008
11-May-08,10.5,,16.5,7.4,27.5,1.5,0,,,11,5,2008
12-May-08,0.6,,10,3.6,6,0,0,,,12,5,2008
13-May-08,0,,0,0,12,1,0,,,13,5,2008
14-May-08,12,,0,8.8,24,1,0,,,14,5,2008
15-May-08,1.6,,7.9,1.8,3,1.1,0,,,15,5,2008
16-May-08,0,,2.5,0,0,2,0,,,16,5,2008
17-May-08,0.2,,0,0,0,2.7,0,,,17,5,2008
18-May-08,0,,0,1,0,2,0,,,18,5,2008
19-May-08,0.6,,0,0,0,1.5,0,,,19,5,2008
20-May-08,8.5,,9.7,24,20,2,0,,,20,5,2008
21-May-08,18.7,,42.4,40,30,0,0,,,21,5,2008
22-May-08,0,,3.5,0,0,2.5,0,,,22,5,2008
23-May-08,0,,0,0,0,1,0,,,23,5,2008
24-May-08,0,,0,0,0,2,0,,,24,5,2008
25-May-08,0,,0,0,0,0.5,0,,,25,5,2008
26-May-08,0,,0,0,0,1.5,0,,,26,5,2008
27-May-08,0,,0,0,0,1,0,,,27,5,2008
28-May-08,18.7,,48.2,31,35,0,0,,,28,5,2008
29-May-08,4.9,,14.5,27.3,25,0,0,,,29,5,2008
30-May-08,11,,12.5,11.9,5,0,0,,,30,5,2008
31-May-08,0,,0,0,0,1,0,,,31,5,2008
01-Jun-08,0,,0,0,0,1.5,0,,,1,6,2008
02-Jun-08,0,,61,45.5,25,0,0,,,2,6,2008
03-Jun-08,11.5,,20,7.6,4,0,0,,,3,6,2008
04-Jun-08,15.4,,2,0.1,5,0,0,,,4,6,2008
05-Jun-08,0,,0,0,0,2,0,,,5,6,2008
06-Jun-08,17,,22,6.8,7,0,0,,,6,6,2008
07-Jun-08,1,,0,1,2,2,0,,,7,6,2008
08-Jun-08,0,,0,0,0,3.5,0,,,8,6,2008
09-Jun-08,0.1,,0,5,15,1.6,0,,,9,6,2008
10-Jun-08,1.7,,1.5,1,17,0,0,,,10,6,2008
11-Jun-08,17.8,,22.5,30,0,0,0,,,11,6,2008
12-Jun-08,0,,0,0,0,2.5,0,,,12,6,2008
13-Jun-08,0,,0,0,0,0,0,,,13,6,2008
14-Jun-08,0.5,,2,3.9,0,1.5,0,,,14,6,2008
15-Jun-08,6.1,,22.5,11.01,5,0.1,0,,,15,6,2008
16-Jun-08,0.2,,0,0,2,0,0,,,16,6,2008
17-Jun-08,0,,0,0,0,3.5,0,,,17,6,2008
18-Jun-08,8,,11.5,11.5,11,0,0,,,18,6,2008
19-Jun-08,8.5,,103.5,30,45,0,0,,,19,6,2008
20-Jun-08,35.7,,40.7,12,22,0,0,,,20,6,2008
21-Jun-08,1.5,,11.5,4.6,3,0,0,,,21,6,2008
22-Jun-08,1.5,,7,0,1,0.5,0,,,22,6,2008
23-Jun-08,1,,0,0,0,0,0,,,23,6,2008
24-Jun-08,0,,0,0,0,2.5,0,,,24,6,2008
25-Jun-08,0,,0,0,0,1,0,,,25,6,2008
26-Jun-08,4.3,,2,0,0,0,0,,,26,6,2008
27-Jun-08,5,,0,0,0,0,0,,,27,6,2008
28-Jun-08,3.5,,0,3.5,3,4.5,0,,,28,6,2008
29-Jun-08,0,,0,0,0,3,0,,,29,6,2008
30-Jun-08,0,,0,0,0,2,0,,,30,6,2008
01-Jul-08,0,,0,0,0,2,0,,,1,7,2008
02-Jul-08,0,,1,1.5,0,1,0,,,2,7,2008
03-Jul-08,13,,34,43,25,4.5,0,,,3,7,2008
04-Jul-08,21,,89,98.5,50,0,0,,,4,7,2008
05-Jul-08,38.2,,39,25,38,0,0,,,5,7,2008
06-Jul-08,47.3,,59,52.5,47,0.3,0,,,6,7,2008
07-Jul-08,23.3,,40.5,27,18,1.3,0,,,7,7,2008
08-Jul-08,16.8,,16,13.2,10,0,0,,,8,7,2008
09-Jul-08,16.9,,49,40,45,2.4,0,,,9,7,2008
10-Jul-08,0,,0,0,11,1,0,,,10,7,2008
11-Jul-08,0,,0,0,3,0,0,,,11,7,2008
12-Jul-08,0,,0,0,0,1.5,0,,,12,7,2008
13-Jul-08,0,,0,0,0,1,0,,,13,7,2008
14-Jul-08,0,,0,0,0,2,0,,,14,7,2008
15-Jul-08,25.7,,18,18.4,22,0,0,,,15,7,2008
16-Jul-08,0,,0,0,10,3,0,,,16,7,2008
17-Jul-08,0,,0,0,0,1.5,0,,,17,7,2008
18-Jul-08,0,,0,0,0,2,0,,,18,7,2008
19-Jul-08,0,,0,0,0,1,0,,,19,7,2008
20-Jul-08,0,,0,0,0,0.5,0,,,20,7,2008
21-Jul-08,0,,0,0,0,1,0,,,21,7,2008
22-Jul-08,0,,0,0,0,1,0,,,22,7,2008
23-Jul-08,4,,0,1,12,1.5,0,,,23,7,2008
24-Jul-08,1.8,,0,3.2,0,1.3,0,,,24,7,2008
25-Jul-08,0,,0,0,0,1.5,0,,,25,7,2008
26-Jul-08,7.8,,0,12,30,1.3,0,,,26,7,2008
27-Jul-08,17,,49,37,25,0,0,,,27,7,2008
28-Jul-08,0,,0,0,0,1,0,,,28,7,2008
29-Jul-08,0,,0,1.6,6,1,0,,,29,7,2008
30-Jul-08,12.4,,40,21.5,12,0,0,,,30,7,2008
31-Jul-08,6.5,,23,15.5,13.3,1,0,,,31,7,2008
01-Aug-08,6.8,,0,21,38,0,0,,,1,8,2008
02-Aug-08,0.6,,0,0,1,1.5,0,,,2,8,2008
03-Aug-08,0,,0,0,0,2.5,0,,,3,8,2008
04-Aug-08,0,,33,0.6,0,1,0,,,4,8,2008
05-Aug-08,0,,0,0,0,1.5,0,,,5,8,2008
06-Aug-08,0,,0,0,0,0.5,0,,,6,8,2008
07-Aug-08,0,,0,0,0,1,0,,,7,8,2008
08-Aug-08,0.5,,0,0,0,1.5,0,,,8,8,2008
09-Aug-08,0,,0,0,0,1,0,,,9,8,2008
10-Aug-08,0,,0,0,0,2.5,0,,,10,8,2008
11-Aug-08,0,,0,0,0,2,0,,,11,8,2008
12-Aug-08,0,,0,0,0,3,0,,,12,8,2008
13-Aug-08,8.8,,23,13,14,2.8,0,,,13,8,2008
14-Aug-08,0,,0,0,0,1,0,,,14,8,2008
15-Aug-08,11.2,,6,6,12,0,0,,,15,8,2008
16-Aug-08,0,,0,0,0,2.5,0,,,16,8,2008
17-Aug-08,0,,0,0,0,4.5,0,,,17,8,2008
18-Aug-08,0,,0,0,0,1.5,0,,,18,8,2008
19-Aug-08,0,,0,0,0,2,0,,,19,8,2008
20-Aug-08,0.2,,0,0,0,0.7,0,,,20,8,2008
21-Aug-08,0.4,,2.5,5.2,3.4,1.4,0,,,21,8,2008
22-Aug-08,0,,0,1.2,0,2,0,,,22,8,2008
23-Aug-08,27.1,,12.3,9.7,0,2.4,0,,,23,8,2008
24-Aug-08,13.5,,9.5,14,10.5,0,0,,,24,8,2008
25-Aug-08,4.4,,15.5,10.5,8.5,0.4,0,,,25,8,2008
26-Aug-08,0,,0,0,1,2,0,,,26,8,2008
27-Aug-08,3,,6.5,23.4,20,0,0,,,27,8,2008
28-Aug-08,17.4,,44.5,30,21,0,0,,,28,8,2008
29-Aug-08,23.5,,41,41.6,22.5,0,0,,,29,8,2008
30-Aug-08,27.4,,51,38.5,32,0,0,,,30,8,2008
31-Aug-08,2.5,,10,7,5,,0,,,31,8,2008
01-Sep-08,0,,0,0,0,1.5,0,,,1,9,2008
02-Sep-08,6.1,,20,5.5,12,0,0,,,2,9,2008
03-Sep-08,0,,0,0,0,2,0,,,3,9,2008
04-Sep-08,7.8,,20,9.5,10.1,0.8,0,,,4,9,2008
05-Sep-08,0,,0,0,0,3.5,0,,,5,9,2008
06-Sep-08,0,,0,0,0,1.5,0,,,6,9,2008
07-Sep-08,10,,32.5,65,36,2,0,,,7,9,2008
08-Sep-08,55,,69.5,56,68,0,0,,,8,9,2008
09-Sep-08,15.6,,29,23.6,,0,0,,,9,9,2008
10-Sep-08,3.6,,6.5,5.5,,1.1,0,,,10,9,2008
11-Sep-08,0,,0,0,0,4,0,,,11,9,2008
12-Sep-08,0,,0,0,0,1.5,0,,,12,9,2008
13-Sep-08,0.5,,0,6.4,1,3.5,0,,,13,9,2008
14-Sep-08,14.8,,13.5,17.5,15,1.3,0,,,14,9,2008
15-Sep-08,10.3,,7.5,28.4,17.5,0.3,0,,,15,9,2008
16-Sep-08,6.6,,6.5,5.2,3,0,0,,,16,9,2008
17-Sep-08,0,,0,0,0,2,0,,,17,9,2008
18-Sep-08,29.5,,60,27.9,36,0.5,0,,,18,9,2008
19-Sep-08,0,,0,0,,2,0,,,19,9,2008
20-Sep-08,0,,0,0,,3,0,,,20,9,2008
21-Sep-08,0,,0,0,,3.5,0,,,21,9,2008
22-Sep-08,0,,0,0,0,2.5,0,,,22,9,2008
23-Sep-08,31,,57,38,26,0,0,,,23,9,2008
24-Sep-08,1.4,,10,1,3.5,1.9,0,,,24,9,2008
25-Sep-08,16.4,,13.5,13,1,0,0,,,25,9,2008
26-Sep-08,2.1,,1,0.3,0,0,0,,,26,9,2008
27-Sep-08,0.3,,0,0,0,2.3,0,,,27,9,2008
28-Sep-08,0,,0,0,0,2.5,0,,,28,9,2008
29-Sep-08,14,,35,18,22,2,0,,,29,9,2008
30-Sep-08,0,,0,0,0,2,0,,,30,9,2008
01-Oct-08,24.8,,18,32.5,20,2.2,0,,,1,10,2008
02-Oct-08,2.5,,5.5,3.5,2.1,1.5,0,,,2,10,2008
03-Oct-08,0,,0,0,0,2,0,,,3,10,2008
04-Oct-08,0,,0,0,0,2.5,0,,,4,10,2008
05-Oct-08,0,,0,0,0,7,0,,,5,10,2008
06-Oct-08,0,,0,0,0,4,0,,,6,10,2008
07-Oct-08,5.54,,0,0.4,0,1.5,0,,,7,10,2008
08-Oct-08,3,,0.8,0.5,3.5,1.5,0,,,8,10,2008
09-Oct-08,0,,0,0,0,3,0,,,9,10,2008
10-Oct-08,0,,0,0,0,2.5,0,,,10,10,2008
11-Oct-08,0,,0,0,0,4,0,,,11,10,2008
12-Oct-08,0,,0,0,0,4,0,,,12,10,2008
13-Oct-08,0,,0,0,0,3.5,0,,,13,10,2008
14-Oct-08,0,,0,0,0,2.5,0,,,14,10,2008
15-Oct-08,0,,0,0,0,5.5,0,,,15,10,2008
16-Oct-08,0,,0,0,0,4.5,0,,,16,10,2008
17-Oct-08,0,,0,0,0,8.5,0,,,17,10,2008
18-Oct-08,0,,0,0,0,4,0,,,18,10,2008
19-Oct-08,5.2,,15,2.5,12,4.2,0,,,19,10,2008
20-Oct-08,0,,0,0,0,4,0,,,20,10,2008
21-Oct-08,7.2,,0.5,2,1,3.7,0,,,21,10,2008
22-Oct-08,0,,0,0,0,4.5,0,,,22,10,2008
23-Oct-08,0,,0,0,0,4,0,,,23,10,2008
24-Oct-08,0,,0,0,0,2,0,,,24,10,2008
25-Oct-08,0,,0,0,0,11,0,,,25,10,2008
26-Oct-08,0,,0,0,0,4.5,0,,,26,10,2008
27-Oct-08,0,,0,0,0,3.5,0,,,27,10,2008
28-Oct-08,0,,0,0,0,8.5,0,,,28,10,2008
29-Oct-08,0,,0,0,0,5,0,,,29,10,2008
30-Oct-08,0,,0,0,0,4.5,0,,,30,10,2008
31-Oct-08,0,,0,0,0,6,0,,,31,10,2008
01-Nov-08,12,,2,4.7,6.9,3,0,,,1,11,2008
02-Nov-08,2.8,,0.7,1.4,3.5,3.8,0,,,2,11,2008
03-Nov-08,0.4,,0,0,0,4.4,0,,,3,11,2008
04-Nov-08,0,,0,0,0,6.5,0,,,4,11,2008
05-Nov-08,0,,0,0,0,4.5,0,,,5,11,2008
06-Nov-08,17.5,,2.3,2.4,8,0,0,,,6,11,2008
07-Nov-08,0.3,,0,0,0,5.5,0,,,7,11,2008
08-Nov-08,0,,0,0,0,6,0,,,8,11,2008
09-Nov-08,0,,0,0,0,8.5,0,,,9,11,2008
10-Nov-08,3,,0,0,0,1.5,0,,,10,11,2008
11-Nov-08,48,,10,14,28,16.5,0,,,11,11,2008
12-Nov-08,30,,23,20.8,20,0,0,,,12,11,2008
13-Nov-08,1,,0,0,0,0.5,0,,,13,11,2008
14-Nov-08,0,,0,0,0,6.5,0,,,14,11,2008
15-Nov-08,0,,0,0,0,5,0,,,15,11,2008
16-Nov-08,0,,0,0,0,5.5,0,,,16,11,2008
17-Nov-08,0,,0,0,0,5,0,,,17,11,2008
18-Nov-08,0,,0,0,0,7,0,,,18,11,2008
19-Nov-08,0,,0,0,0,7.5,0,,,19,11,2008
20-Nov-08,0,,0,0,0,9,0,,,20,11,2008
21-Nov-08,0,,0,0,0,5,0,,,21,11,2008
22-Nov-08,0.6,,0,0,0,3.6,0,,,22,11,2008
23-Nov-08,0,,0,0,0,5.5,0,,,23,11,2008
24-Nov-08,0,,0,0,0,5.5,0,,,24,11,2008
25-Nov-08,0,,0,0,0,4,0,,,25,11,2008
26-Nov-08,0,,0,0,0,8,0,,,26,11,2008
27-Nov-08,0,,0,0,0,6.5,0,,,27,11,2008
28-Nov-08,0,,0,0,0,6.5,0,,,28,11,2008
29-Nov-08,8.2,,3.5,3.7,12.5,4.7,0,,,29,11,2008
30-Nov-08,0,,3,0,0,11,0,,,30,11,2008
01-Dec-08,0,,0,0,0,2,0,,,1,12,2008
02-Dec-08,0,,0,0,0,4,0,,,2,12,2008
03-Dec-08,0,,0,0,0,4.5,0,,,3,12,2008
04-Dec-08,0,,0,0,0,5.5,0,,,4,12,2008
05-Dec-08,0,,0,0,0,8,0,,,5,12,2008
06-Dec-08,0,,0,0,0,11,0,,,6,12,2008
07-Dec-08,0,,0,0,0,9.5,0,,,7,12,2008
08-Dec-08,0,,0,0,0,9.5,0,,,8,12,2008
09-Dec-08,0,,0,0,0,10.5,0,,,9,12,2008
10-Dec-08,0,,0,0,0,5,0,,,10,12,2008
11-Dec-08,0,,0,0,0,8,0,,,11,12,2008
12-Dec-08,0,,0,0,0,8,0,,,12,12,2008
13-Dec-08,0,,0,0,0,6,0,,,13,12,2008
14-Dec-08,4.7,,0,0,0,3.7,0,,,14,12,2008
15-Dec-08,0,,0,0,0,7,0,,,15,12,2008
16-Dec-08,0,,0,0,0,10,0,,,16,12,2008
17-Dec-08,0,,0,0,0,7,0,,,17,12,2008
18-Dec-08,0,,0,0,0,9,0,,,18,12,2008
19-Dec-08,0,,0,0,0,6,0,,,19,12,2008
20-Dec-08,0,,0,0,0,6,0,,,20,12,2008
21-Dec-08,0,,0,0,0,5,0,,,21,12,2008
22-Dec-08,16.2,,11.5,12,11,4.7,0,,,22,12,2008
23-Dec-08,2,,3,1.3,12,3.5,0,,,23,12,2008
24-Dec-08,0,,0,0,0,3.5,0,,,24,12,2008
25-Dec-08,0,,0,0,0,5.5,0,,,25,12,2008
26-Dec-08,0,,0,0,0,5.5,0,,,26,12,2008
27-Dec-08,0,,0,0,0,9,0,,,27,12,2008
28-Dec-08,23,,3,3.5,5,5.5,0,,,28,12,2008
29-Dec-08,3,,10,5.8,10,3,0,,,29,12,2008
30-Dec-08,0,,0,0,0,3,0,,,30,12,2008
31-Dec-08,0,,0,0,0,8,0,,,31,12,2008
01-Jan-09,0,,0,0,0,0,0,,,1,1,2009
02-Jan-09,0,,0,0,0,2,0,,,2,1,2009
03-Jan-09,0,,0,0,0,6,0,,,3,1,2009
04-Jan-09,0,,0,0,0,10.5,0,,,4,1,2009
05-Jan-09,0,,0,0,0,7,0,,,5,1,2009
06-Jan-09,0,,0,0,0,5.5,0,,,6,1,2009
07-Jan-09,0,,0,0,0,5,0,,,7,1,2009
08-Jan-09,2.2,,2.8,3.6,3,5.7,0,,,8,1,2009
09-Jan-09,1,,0,0,0,5.5,0,,,9,1,2009
10-Jan-09,0,,0,0,0,4,0,,,10,1,2009
11-Jan-09,0,,0,0,0,9,0,,,11,1,2009
12-Jan-09,0,,0,0,0,6,0,,,12,1,2009
13-Jan-09,2.8,,0,0,0,5.3,0,,,13,1,2009
14-Jan-09,0,,0,0,0,6.5,0,,,14,1,2009
15-Jan-09,0,,0,0,0,7.5,0,,,15,1,2009
16-Jan-09,0,,0,0,0,8.5,0,,,16,1,2009
17-Jan-09,0,,0,0,0,7,0,,,17,1,2009
18-Jan-09,0,,0,0,0,9,0,,,18,1,2009
19-Jan-09,0,,0,0,0,8,0,,,19,1,2009
20-Jan-09,0,,0,0,0,7.5,0,,,20,1,2009
21-Jan-09,1.7,,0,1.1,2,8.2,0,,,21,1,2009
22-Jan-09,0,,0,0,0,4,0,,,22,1,2009
23-Jan-09,1.8,,0,0,0,5.3,0,,,23,1,2009
24-Jan-09,0.5,,0,0,0,5,0,,,24,1,2009
25-Jan-09,0,,0,0,0,7.5,0,,,25,1,2009
26-Jan-09,0,,0,0,0,2,0,,,26,1,2009
27-Jan-09,2.3,,0,0,0,9.8,0,,,27,1,2009
28-Jan-09,0,,0,0,0,6.5,0,,,28,1,2009
29-Jan-09,0,,0,0,0,6,0,,,29,1,2009
30-Jan-09,0,,0,0,0,8,0,,,30,1,2009
31-Jan-09,0,,0,0,0,7,0,,,31,1,2009
01-Feb-09,0,,0,0,0,7,0,,,1,2,2009
02-Feb-09,0,,0,0,0,5.5,0,,,2,2,2009
03-Feb-09,0,,0,0,0,6.5,0,,,3,2,2009
04-Feb-09,0,,0,0,0,11,0,,,4,2,2009
05-Feb-09,0,,0,0,0,6,0,,,5,2,2009
06-Feb-09,0,,0,0,0,7.5,0,,,6,2,2009
07-Feb-09,5.4,,4.7,1,0.2,5.9,0,,,7,2,2009
08-Feb-09,0.2,,0,0,0,4.7,0,,,8,2,2009
09-Feb-09,0,,0,0,0,8.5,0,,,9,2,2009
10-Feb-09,0,,0,0,0,8,0,,,10,2,2009
11-Feb-09,0,,0,0,0,4.5,0,,,11,2,2009
12-Feb-09,0,,0,0,0,5.5,0,,,12,2,2009
13-Feb-09,0,,0,0,0,7,0,,,13,2,2009
14-Feb-09,0,,0,0,0,5,0,,,14,2,2009
15-Feb-09,0,,0,0,0,6,0,,,15,2,2009
16-Feb-09,0,,0,0,0,12.5,0,,,16,2,2009
17-Feb-09,0,,0,0,0,6.5,0,,,17,2,2009
18-Feb-09,7.5,,0,0.1,0,5.5,0,,,18,2,2009
19-Feb-09,1,,2,0,0,7,0,,,19,2,2009
20-Feb-09,0,,0,0,0,4.5,0,,,20,2,2009
21-Feb-09,2.9,,0,1.8,0,3.9,0,,,21,2,2009
22-Feb-09,0,,0,0,0,7.5,0,,,22,2,2009
23-Feb-09,0,,0,0,0,5,0,,,23,2,2009
24-Feb-09,0,,0,0,0,3,0,,,24,2,2009
25-Feb-09,0,,0,0,0,4,0,,,25,2,2009
26-Feb-09,0,,0,0,0,5,0,,,26,2,2009
27-Feb-09,0,,0,0,0,8,0,,,27,2,2009
28-Feb-09,0,,0,0,0,8.5,0,,,28,2,2009
01-Mar-09,0,,0,0,0,4,0,,,1,3,2009
02-Mar-09,0,,0,0,0,5.5,0,,,2,3,2009
03-Mar-09,0,,0,0,0,12,0,,,3,3,2009
04-Mar-09,0,,0,0,0,7,0,,,4,3,2009
05-Mar-09,0,,0,0,0,5.5,0,,,5,3,2009
06-Mar-09,0,,0,0,0,5,0,,,6,3,2009
07-Mar-09,0,,0,0,0,5,0,,,7,3,2009
08-Mar-09,0,,0,0,0,8.5,0,,,8,3,2009
09-Mar-09,0,,0,0,0,4,0,,,9,3,2009
10-Mar-09,0,,0,0,0,6,0,,,10,3,2009
11-Mar-09,0,,0,0,0,5.5,0,,,11,3,2009
12-Mar-09,0,,0,0,0,5.5,0,,,12,3,2009
13-Mar-09,0,,0,0,0,5,0,,,13,3,2009
14-Mar-09,0,,0,0,0,6,0,,,14,3,2009
15-Mar-09,0,,0,0,0,5,0,,,15,3,2009
16-Mar-09,4.5,,0,0.8,0,1.5,0,,,16,3,2009
17-Mar-09,0,,0,0,0,5,0,,,17,3,2009
18-Mar-09,1,,0,0,0,3,0,,,18,3,2009
19-Mar-09,0,,0,0,0,4,0,,,19,3,2009
20-Mar-09,0,,0,0,0,4,0,,,20,3,2009
21-Mar-09,0,,0,0,0,3,0,,,21,3,2009
22-Mar-09,0,,0,0,0,5.5,0,,,22,3,2009
23-Mar-09,0,,0,0,0,6.5,0,,,23,3,2009
24-Mar-09,0,,0,0,0,2.5,0,,,24,3,2009
25-Mar-09,0,,0,0,0,4.5,0,,,25,3,2009
26-Mar-09,0,,0,0,0,3,0,,,26,3,2009
27-Mar-09,2,,6,4.5,0,4.5,0,,,27,3,2009
28-Mar-09,0,,0,0,0,3.5,0,,,28,3,2009
29-Mar-09,0,,0,0,0,5,0,,,29,3,2009
30-Mar-09,0,,0,0,0,4,0,,,30,3,2009
31-Mar-09,0,,0,0,0,6.5,0,,,31,3,2009
01-Apr-09,0,,0,0,0,4.5,0,,,1,4,2009
02-Apr-09,0,,0,0,0,4,0,,,2,4,2009
03-Apr-09,0.4,,0.5,0.6,0,4.4,0,,,3,4,2009
04-Apr-09,0,,0,0,0,3.5,0,,,4,4,2009
05-Apr-09,1.8,,1.5,0.7,0,2.8,0,,,5,4,2009
06-Apr-09,0,,0,0,0,4.5,0,,,6,4,2009
07-Apr-09,0,,0,0,0,4.5,0,,,7,4,2009
08-Apr-09,0,,0,0,0,2.5,0,,,8,4,2009
09-Apr-09,0,,0,0,0,5,0,,,9,4,2009
10-Apr-09,0,,0,0,0,6,0,,,10,4,2009
11-Apr-09,0,,0,0,0,8,0,,,11,4,2009
12-Apr-09,0,,0,0,0,7.5,0,,,12,4,2009
13-Apr-09,0,,0,0,0,4,0,,,13,4,2009
14-Apr-09,0,,0,0,0,2,0,,,14,4,2009
15-Apr-09,0,,0,0.5,0,6,0,,,15,4,2009
16-Apr-09,0,,0,0,0,1,0,,,16,4,2009
17-Apr-09,0,,0,0,0,2,0,,,17,4,2009
18-Apr-09,3,,0,0,0,2.5,0,,,18,4,2009
19-Apr-09,18,,18,7.4,0,0,0,,,19,4,2009
20-Apr-09,0,,0,0,0,5.5,0,,,20,4,2009
21-Apr-09,0,,0,0,0,5,0,,,21,4,2009
22-Apr-09,0,,0,0,0,1.5,0,,,22,4,2009
23-Apr-09,4.5,,2.5,6.1,0,0,0,,,23,4,2009
24-Apr-09,12.5,,0,0,0,1.5,0,,,24,4,2009
25-Apr-09,19,,4.5,4.3,0,0,0,,,25,4,2009
26-Apr-09,0,,0,0,0,2,0,,,26,4,2009
27-Apr-09,0,,0,0,0,2,0,,,27,4,2009
28-Apr-09,0.5,,2.5,0,0,2,0,,,28,4,2009
29-Apr-09,1.8,,7,28,29,0.3,0,,,29,4,2009
30-Apr-09,6.5,,0.7,2.3,2.3,3,0,,,30,4,2009
01-May-09,10,,3.5,0.5,2.5,0,0,,,1,5,2009
02-May-09,0,,0,0,0,1,0,,,2,5,2009
03-May-09,0,,0,0,0,2,0,,,3,5,2009
04-May-09,0,,0,0,0,1.5,0,,,4,5,2009
05-May-09,0,,0,0,0,1.5,0,,,5,5,2009
06-May-09,0,,0.5,0,0,1,0,,,6,5,2009
07-May-09,0.3,,0.5,0,0,0.7,0,,,7,5,2009
08-May-09,0,,0,0,0,2,0,,,8,5,2009
09-May-09,0,,0,0,0,3.5,0,,,9,5,2009
10-May-09,0,,0,0,0,1.5,0,,,10,5,2009
11-May-09,0,,0,0,0,2,0,,,11,5,2009
12-May-09,0,,0,0,0,2,0,,,12,5,2009
13-May-09,1,,9.5,11,0,2,0,,,13,5,2009
14-May-09,11.8,,50.5,53,0,1.8,0,,,14,5,2009
15-May-09,30,,25,27.5,80,1,0,,,15,5,2009
16-May-09,14,,73,53.5,40,0,0,,,16,5,2009
17-May-09,0,,19.5,4.9,0,0.5,0,,,17,5,2009
18-May-09,1,,28,5.8,0,0.5,0,,,18,5,2009
19-May-09,0,,0,0,0,0,0,,,19,5,2009
20-May-09,0,,0,0,0,2,0,,,20,5,2009
21-May-09,0,,1,1,0,2,0,,,21,5,2009
22-May-09,0,,0,0,0,1,0,,,22,5,2009
23-May-09,0,,0,2.7,0,1,0,,,23,5,2009
24-May-09,0,,2,0,8,1,0,,,24,5,2009
25-May-09,0,,0,0,0,1,0,,,25,5,2009
26-May-09,0,,0,8.5,0,1,0,,,26,5,2009
27-May-09,0.5,,0,26,20,1,0,,,27,5,2009
28-May-09,30.7,,80,3.8,3,0,0,,,28,5,2009
29-May-09,7.5,,8.5,3.2,4,0.5,0,,,29,5,2009
30-May-09,5.1,,10,3,6,0.1,0,,,30,5,2009
31-May-09,3.8,,31,0,5,0.3,0,,,31,5,2009
01-Jun-09,0,,0,0,0,1,0,,,1,6,2009
02-Jun-09,0.2,,19,4.4,12,0.3,0,,,2,6,2009
03-Jun-09,2.3,,39.5,9,3,0.3,0,,,3,6,2009
04-Jun-09,6.4,,41.5,14.4,25,4.4,0,,,4,6,2009
05-Jun-09,56.5,,140,72.5,82,0,0,,,5,6,2009
06-Jun-09,4.7,,1.3,0.1,3.8,0,0,,,6,6,2009
07-Jun-09,0,,0,0,0,2,0,,,7,6,2009
08-Jun-09,0,,0,0,0,1,0,,,8,6,2009
09-Jun-09,0,,0,0,0,1,0,,,9,6,2009
